id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language
8500,2019,8.0,7.0,8.0,8.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,8.0,8.0,Female,26,White,,Rent,No,6 months,"$150,000 to 200,000",No,6.0,Not sure,7.0,8.0,9.0,,Walk,"Walk, Bike, Public transit, Car",English
8501,2019,6.0,6.0,7.0,7.0,4.0,3.0,,5.0,3.0,4.0,10.0,8.0,6.0,Male,35,Asian,No,Own,No,2 years,"$200,000 or more",No,3.0,Right direction,10.0,5.0,8.0,,Car,Car,English
8502,2019,4.0,8.0,7.0,9.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,7.0,9.0,Male,81,White,No,Own,No,70 years,"$50,000 to 74,999",No,3.0,Not sure,4.0,3.0,8.0,,Car,Car,
8503,2019,10.0,10.0,10.0,10.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,83,Black/African American,No,Rent,No,16 years,"$10,000 to $24,999",No,7.0,Right direction,10.0,10.0,10.0,,Public transit,Public transit,Haitian Creole
8504,2019,9.0,8.0,9.0,9.0,4.0,1.0,3.0,4.0,2.0,4.0,8.0,8.0,8.0,Male,28,White,No,Rent,No,2 years,"$50,000 to 74,999",No,4.0,Right direction,8.0,7.0,8.0,,Car,"Walk, Public transit, Car",English
8505,2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Male,75,,No,Rent,Yes,70 years,,No,1.0,Not sure,1.0,1.0,1.0,"corrupt govt; police and mayor, sanctuary, violent city",Walk,Walk,English
8506,2019,7.0,7.0,5.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,8.0,3.0,1.0,Female,40,White,Yes,Own,No,over 10 years,"$150,000 to 200,000",No,5.0,Wrong track,4.0,4.0,7.0,,"Walk, Bike, Public transit, Car","Walk, Bike, Public transit, Car",English
8507,2019,9.0,8.0,8.0,9.0,3.0,1.0,2.0,4.0,3.0,3.0,,,,,,,,,,,,,1.0,Right direction,8.0,9.0,,,,,
8508,2019,8.0,8.0,8.0,9.0,4.0,3.0,3.0,4.0,3.0,5.0,9.0,8.0,4.0,Female,73,White,No,Own,No,33 years,,,7.0,,7.0,8.0,8.0,,Car,"Walk, Bike, Public transit, Car","English, Spanish, Portuguese, Japanese"
8509,2019,9.0,9.0,9.0,6.0,5.0,5.0,4.0,5.0,2.0,5.0,10.0,8.0,10.0,Male,49,White,Yes,Own,No,14 years,"$150,000 to 200,000",No,7.0,Right direction,9.0,9.0,10.0,,Car,"Walk, Car",German/English
8510,2019,7.0,7.0,7.0,7.0,4.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,8.0,Male,32,White,No,Rent,No,10 years,"$50,000 to 74,999",No,2.0,Not sure,7.0,7.0,4.0,,Public transit,"Walk, Bike, Public transit, Car",English
8511,2019,5.0,5.0,9.0,9.0,5.0,1.0,5.0,3.0,5.0,5.0,10.0,10.0,10.0,Male,67,White,No,Rent,Yes,20 years,"$150,000 to 200,000",No,4.0,Wrong track,9.0,10.0,8.0,Landlord wants my apt.,"Walk, Public transit","Walk, Public transit",English
8512,2019,7.0,8.0,7.0,8.0,5.0,1.0,3.0,4.0,1.0,4.0,6.0,8.0,9.0,Male,84,White,No,Rent,No,16+,"$10,000 to $24,999",No,3.0,Not sure,1.0,9.0,9.0,,"Walk, Public transit","Walk, Public transit, Car",English
8513,2019,4.0,7.0,9.0,9.0,5.0,1.0,3.0,3.0,3.0,4.0,9.0,8.0,8.0,Female,37,White,No,Rent,No,6 months,"$75,000 to $99,999",No,5.0,Not sure,6.0,3.0,6.0,,Public transit,"Walk, Bike, Public transit, Car",English
8514,2019,8.0,9.0,8.0,9.0,3.0,2.0,3.0,3.0,2.0,3.0,8.0,8.0,8.0,Female,38,White,No,Rent,Yes,7 years,"$75,000 to $99,999",No,2.0,Right direction,8.0,7.0,8.0,work,"Walk, Public transit","Walk, Public transit",English
8515,2019,9.0,8.0,9.0,9.0,3.0,1.0,3.0,4.0,3.0,3.0,10.0,2.0,5.0,Male,35,White,No,Rent,Yes,,"$75,000 to $99,999",No,2.0,Right direction,9.0,9.0,3.0,location,"Walk, Bike","Walk, Bike, Public transit",English
8516,2019,8.0,7.0,8.0,6.0,5.0,3.0,,5.0,3.0,5.0,10.0,8.0,3.0,Female,25,White,No,Rent,No,9 months,"$50,000 to 74,999",No,3.0,Right direction,9.0,8.0,8.0,,Car,"Walk, Public transit, Car",English
8517,2019,8.0,9.0,10.0,9.0,5.0,2.0,4.0,4.0,2.0,5.0,9.0,8.0,9.0,Female,29,White,No,Rent,Yes,1 year,"$100,000 to $149,999",No,3.0,Right direction,8.0,8.0,10.0,Buy a cheaper area,Car,"Walk, Public transit, Car",English
8518,2019,5.0,4.0,7.0,7.0,4.0,1.0,3.0,4.0,2.0,3.0,8.0,8.0,8.0,Male,33,White,No,Rent,Yes,,"$75,000 to $99,999",No,5.0,Right direction,7.0,6.0,8.0,Family reasons,Walk,"Walk, Public transit, Car",English
8519,2019,7.0,7.0,8.0,8.0,5.0,3.0,3.0,2.0,4.0,5.0,9.0,10.0,9.0,Female,24,White,No,Rent,No,2 years,"$50,000 to 74,999",Yes,6.0,Not sure,7.0,8.0,7.0,,Bike,"Walk, Bike, Public transit, Car",English
8520,2019,8.0,7.0,8.0,9.0,5.0,1.0,3.0,5.0,4.0,5.0,9.0,6.0,7.0,Female,26,"Asian, White",No,Rent,,4 years,,No,6.0,,5.0,8.0,4.0,maybe,Public transit,Public transit,English
8521,2019,7.0,9.0,7.0,8.0,3.0,2.0,,,3.0,3.0,8.0,8.0,6.0,Male,29,White,No,Rent,Yes,1 year,"$150,000 to 200,000",No,3.0,Right direction,8.0,7.0,9.0,"back home, Europe",Public transit,"Walk, Bike, Public transit",English
8522,2019,8.0,9.0,9.0,8.0,4.0,,,3.0,3.0,5.0,10.0,7.0,7.0,Female,49,White,No,Own,No,16 years,"$200,000 or more",No,7.0,Right direction,8.0,7.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
8523,2019,7.0,6.0,8.0,5.0,4.0,2.0,4.0,3.0,1.0,5.0,6.0,3.0,4.0,Female,46,White,No,Own,No,12 years,"$200,000 or more",No,2.0,Not sure,9.0,6.0,9.0,,Car,"Walk, Car",English
8524,2019,10.0,8.0,8.0,10.0,5.0,1.0,4.0,3.0,3.0,5.0,10.0,7.0,7.0,Female,38,White,No,Rent,No,15 years,"$75,000 to $99,999",No,3.0,Right direction,1.0,5.0,10.0,,Walk,"Walk, Bike, Public transit, Car",English
8525,2019,9.0,9.0,9.0,7.0,5.0,1.0,,5.0,4.0,5.0,10.0,6.0,8.0,Male,67,White,No,Own,No,5 years,"$150,000 to 200,000",No,6.0,Right direction,8.0,10.0,10.0,,"Walk, Public transit","Walk, Public transit, Car",English
8526,2019,8.0,10.0,6.0,4.0,5.0,1.0,4.0,5.0,4.0,5.0,1.0,3.0,9.0,Female,72,White,No,Rent,Yes,72 years,"$50,000 to 74,999",No,4.0,Wrong track,1.0,10.0,9.0,"If my landlady sells or something should happen to her I will have to move because of the ""high"" outrageous rents",Car,"Walk, Public transit, Car",English
8527,2019,8.0,9.0,9.0,9.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,8.0,8.0,Male,43,White,No,Rent,,16 years,"$100,000 to $149,999",No,2.0,Right direction,8.0,8.0,9.0,,Bike,Walk,English
8528,2019,8.0,10.0,9.0,10.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,10.0,10.0,Female,27,White,No,Rent,Yes,2 years,"$25,000 to $49,999",Yes,2.0,Right direction,5.0,9.0,6.0,Finishing school,Walk,"Walk, Public transit, Car",English
8529,2019,8.0,7.0,8.0,7.0,4.0,3.0,2.0,,3.0,4.0,8.0,8.0,9.0,Female,40,White,No,Own,No,18 years,"$75,000 to $99,999",No,5.0,Right direction,8.0,6.0,8.0,,Car,"Walk, Public transit, Car",English
8530,2019,8.0,8.0,6.0,8.0,5.0,1.0,3.0,2.0,2.0,5.0,10.0,9.0,7.0,Male,20,Asian,No,Rent,Yes,2 years,"Less than $10,000",Yes,7.0,Not sure,10.0,7.0,1.0,Graduating,"Walk, Bike, Public transit","Walk, Bike, Public transit",Chinese/English
8531,2019,8.0,8.0,8.0,9.0,5.0,2.0,3.0,3.0,4.0,4.0,8.0,6.0,9.0,Female,50,White,No,Own,No,10 years,"$100,000 to $149,999",No,6.0,Right direction,9.0,10.0,9.0,,Bike,"Walk, Bike, Public transit, Car",English
8532,2019,8.0,8.0,8.0,8.0,4.0,2.0,,3.0,3.0,4.0,7.0,8.0,8.0,Female,44,Asian,No,Own,No,9 years,"$100,000 to $149,999",No,6.0,Not sure,6.0,8.0,8.0,,"Walk, Public transit","Walk, Public transit, Car",English
8533,2019,7.0,7.0,8.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,9.0,8.0,8.0,Male,57,Asian,Yes,Own,No,13 years,"$50,000 to 74,999",No,3.0,Right direction,7.0,9.0,5.0,,Public transit,Public transit,Nepali
8534,2019,9.0,10.0,6.0,9.0,4.0,1.0,2.0,3.0,3.0,5.0,10.0,6.0,6.0,Female,66,White,No,Own,,66 years,"$25,000 to $49,999",No,3.0,Wrong track,7.0,9.0,3.0,maybe: cost of living here unresponsive to needs of long time Somerville residents.,Car,"Walk, Car",English
8535,2019,7.0,8.0,9.0,9.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,6.0,8.0,Female,38,White,Yes,Own,No,8 years,"$100,000 to $149,999",No,2.0,Wrong track,3.0,8.0,7.0,,Bike,"Walk, Bike, Public transit, Car",English
8536,2019,6.0,6.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,Female,30,,No,Own,No,5 years,"$100,000 to $149,999",No,5.0,Wrong track,1.0,1.0,5.0,,Car,Car,English
8537,2019,8.0,7.0,8.0,8.0,3.0,2.0,3.0,3.0,2.0,3.0,9.0,8.0,8.0,Male,55,White,No,Rent,No,4+ years,"$50,000 to 74,999",No,1.0,Right direction,7.0,8.0,7.0,,Public transit,"Walk, Public transit, Car",English
8538,2019,8.0,8.0,7.0,8.0,5.0,2.0,3.0,3.0,3.0,4.0,8.0,6.0,9.0,Female,70,White,No,Own,No,14 years; 11 years now,"$100,000 to $149,999",No,2.0,Not sure,9.0,8.0,9.0,,Car,"Walk, Public transit, Car",English
8539,2019,10.0,9.0,9.0,10.0,5.0,4.0,,4.0,5.0,5.0,6.0,10.0,10.0,Female,27,Asian,No,Own,No,1 year 3 months,"$75,000 to $99,999",No,1.0,Right direction,8.0,9.0,10.0,,Public transit,"Walk, Public transit, Car",Mandarin
8540,2019,8.0,10.0,9.0,8.0,2.0,3.0,,2.0,3.0,1.0,8.0,7.0,6.0,Female,27,White,No,Rent,No,2 years,"$150,000 to 200,000",No,5.0,Right direction,8.0,8.0,7.0,Only if we can't afford a condo.,Public transit,"Walk, Public transit, Car",English
8541,2019,7.0,5.0,5.0,8.0,4.0,1.0,,4.0,2.0,4.0,6.0,3.0,5.0,Female,30,White,No,Rent,Yes,,"$100,000 to $149,999",No,2.0,Right direction,4.0,3.0,3.0,cost + traffic,Car,"Walk, Bike, Car",English
8542,2019,10.0,8.0,10.0,10.0,5.0,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,Male,29,White,No,Rent,Yes,6.5 years,"$150,000 to 200,000",Yes,7.0,Right direction,8.0,5.0,2.0,Housing cost,Public transit,"Walk, Bike, Public transit, Car",English
8543,2019,9.0,8.0,8.0,7.0,4.0,3.0,4.0,4.0,4.0,4.0,9.0,8.0,9.0,Female,77,White,No,Own,Yes,30 years,"$25,000 to $49,999",No,1.0,Right direction,10.0,10.0,9.0,may get married,Car,"Walk, Public transit, Car",English
8544,2019,7.0,6.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,3.0,8.0,4.0,7.0,Male,31,White,No,Rent,No,31 years,"$25,000 to $49,999",No,1.0,Wrong track,3.0,2.0,8.0,,Public transit,"Walk, Public transit, Car",English
8545,2019,5.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,7.0,6.0,7.0,Female,28,White,No,Rent,No,3 years,"$150,000 to 200,000",No,5.0,Not sure,7.0,4.0,3.0,,Public transit,"Walk, Public transit, Car",English
8546,2019,9.0,9.0,9.0,10.0,2.0,1.0,5.0,3.0,3.0,5.0,10.0,9.0,9.0,Male,59,White,No,Own,No,4 years,"$75,000 to $99,999",No,3.0,Not sure,1.0,7.0,9.0,,Walk,"Walk, Public transit, Car",English
8547,2019,2.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,8.0,5.0,8.0,Female,44,"White, family is white/latino",Yes,Own,,13 years,"$100,000 to $149,999",No,5.0,Not sure,2.0,5.0,2.0,"Maybe, dissatisfied with schools, can't afford to renovate/improve home","Walk, Car","Walk, Car",English/Spanish
8548,2019,3.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,3.0,8.0,4.0,4.0,Male,36,White,No,Rent,Yes,7 years,"$75,000 to $99,999",No,2.0,Wrong track,3.0,1.0,3.0,Too expensive and too corporate! Too many yuppies!,Walk,"Walk, Bike, Public transit, Car",English
8549,2019,8.0,8.0,8.0,8.0,4.0,3.0,,4.0,4.0,4.0,10.0,10.0,10.0,Female,28,"Black/African American, White",No,Rent,No,3 years,"$50,000 to 74,999",No,3.0,Not sure,10.0,8.0,7.0,,Public transit,"Walk, Bike, Public transit, Car",English
8550,2019,9.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,3.0,5.0,9.0,8.0,8.0,Male,,White,No,Own,No,7 years,"$50,000 to 74,999",No,4.0,Right direction,9.0,9.0,10.0,,Car,"Walk, Car",English
8551,2019,3.0,4.0,7.0,7.0,4.0,2.0,3.0,3.0,3.0,3.0,8.0,7.0,8.0,Female,36,Hispanic/Latino,No,Rent,Yes,less than 10 months,"$150,000 to 200,000",,4.0,Not sure,3.0,7.0,3.0,housing cost & availability,Walk,"Public transit, Car",English
8552,2019,4.0,4.0,7.0,8.0,5.0,1.0,3.0,2.0,4.0,2.0,6.0,7.0,6.0,Male,36,White,No,Own,No,14 years,,No,5.0,Not sure,5.0,7.0,8.0,,Car,"Walk, Public transit, Car",English
8553,2019,7.0,7.0,8.0,8.0,3.0,2.0,3.0,2.0,3.0,1.0,8.0,7.0,8.0,Male,28,White,No,Rent,No,less than 1 year,"$100,000 to $149,999",No,2.0,Not sure,6.0,10.0,8.0,,Walk,"Walk, Public transit, Car",English
8554,2019,8.0,10.0,9.0,9.0,4.0,3.0,,2.0,3.0,4.0,8.0,8.0,9.0,Male,38,White,No,Own,No,9 years,"$200,000 or more",No,6.0,Right direction,6.0,9.0,9.0,,Walk,"Walk, Public transit",English
8555,2019,10.0,10.0,8.0,10.0,5.0,3.0,3.0,5.0,3.0,,7.0,8.0,8.0,Female,79,White,No,Own,No,45 years,"$75,000 to $99,999",No,3.0,Not sure,6.0,6.0,10.0,,Car,Car,English
8556,2019,6.0,7.0,7.0,8.0,3.0,2.0,,3.0,3.0,3.0,7.0,8.0,8.0,Female,27,Asian,No,Rent,Yes,1 year,"$25,000 to $49,999",Yes,6.0,Right direction,8.0,8.0,8.0,Job after school,Public transit,"Walk, Public transit, Car",English
8557,2019,6.0,6.0,4.0,9.0,4.0,1.0,1.0,3.0,2.0,5.0,8.0,1.0,5.0,Female,45,White,Yes,Rent,Yes,almost 7 years,"$25,000 to $49,999",No,2.0,Right direction,4.0,1.0,1.0,I expect to be priced out,Car,"Walk, Public transit, Car",English
8558,2019,,9.0,10.0,10.0,5.0,4.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,32,White,No,Rent,No,less than 1 year,"$50,000 to 74,999",No,3.0,Right direction,10.0,10.0,10.0,,"Walk, Bike, Public transit","Walk, Bike, Public transit, Car",English
8559,2019,9.0,9.0,10.0,10.0,5.0,2.0,,5.0,4.0,5.0,9.0,9.0,9.0,Male,52,White,No,Own,No,8 years,"$150,000 to 200,000",No,6.0,Not sure,6.0,10.0,9.0,,Walk,"Walk, Bike, Public transit, Car",English
8560,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,80,White,No,Own,No,42 years,"$25,000 to $49,999",No,5.0,Right direction,10.0,10.0,10.0,,Car,Car,English
8561,2019,9.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,2.0,10.0,Female,70,White,No,Own,No,70 years,,No,1.0,Not sure,1.0,5.0,10.0,,Car,Car,English
8562,2019,7.0,7.0,6.0,6.0,3.0,1.0,,2.0,2.0,4.0,8.0,8.0,8.0,Female,48,White,No,Rent,Yes,,"$100,000 to $149,999",No,2.0,Right direction,3.0,8.0,8.0,cost of housing,Bike,"Walk, Bike",English
8563,2019,7.0,7.0,6.0,6.0,3.0,1.0,,2.0,2.0,4.0,8.0,8.0,8.0,Female,48,White,No,Rent,Yes,,"$100,000 to $149,999",No,2.0,Right direction,3.0,8.0,8.0,cost of housing,Bike,"Walk, Bike",English
8564,2019,8.0,8.0,8.0,9.0,4.0,2.0,,5.0,3.0,4.0,8.0,8.0,8.0,Male,31,"Asian, White",No,Rent,Yes,7 years,"$150,000 to 200,000",No,2.0,Right direction,7.0,6.0,7.0,cost of housing,Bike,"Walk, Bike, Public transit, Car",English
8565,2019,7.0,6.0,9.0,9.0,3.0,3.0,3.0,4.0,4.0,4.0,8.0,9.0,10.0,Female,31,White,No,Rent,Yes,6 years,"$150,000 to 200,000",No,2.0,Right direction,8.0,3.0,8.0,will buy 999 can't afford Somerville,Walk,"Walk, Bike, Public transit, Car",English
8566,2019,8.0,8.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,1.0,Right direction,10.0,8.0,,,,,
8567,2019,4.0,4.0,6.0,8.0,5.0,2.0,5.0,4.0,4.0,5.0,10.0,9.0,10.0,Female,38,White,No,Rent,No,11 years,"$100,000 to $149,999",No,7.0,Not sure,7.0,9.0,10.0,,Public transit,"Walk, Bike, Public transit, Car",English
8568,2019,9.0,8.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,3.0,10.0,9.0,9.0,Female,70,,No,,No,3 years,"Less than $10,000",No,4.0,Right direction,10.0,10.0,10.0,,Public transit,Public transit,Spanish
8569,2019,8.0,9.0,8.0,8.0,5.0,3.0,2.0,4.0,4.0,3.0,8.0,7.0,7.0,Male,41,White,No,Own,No,3 years,"$200,000 or more",No,4.0,Right direction,8.0,8.0,9.0,,Car,"Walk, Bike, Car",English
8570,2019,9.0,8.0,9.0,9.0,5.0,2.0,4.0,,1.0,4.0,10.0,7.0,9.0,Female,67,White,No,Own,Yes,35 years,"$75,000 to $99,999",,7.0,Right direction,9.0,2.0,10.0,cannot afford to buy anything,Car,"Walk, Public transit, Car",
8571,2019,8.0,8.0,8.0,8.0,5.0,3.0,,,2.0,4.0,10.0,6.0,8.0,Male,55,White,No,Own,No,11 years,"$50,000 to 74,999",No,3.0,Right direction,8.0,8.0,7.0,,Car,"Walk, Bike, Public transit, Car",English
8572,2019,8.0,8.0,3.0,8.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,Male,77,White,No,Rent,No,77 years,"Less than $10,000",No,3.0,Wrong track,4.0,8.0,4.0,,Car,Car,English
8573,2019,8.0,7.0,7.0,8.0,5.0,2.0,4.0,4.0,4.0,5.0,7.0,9.0,9.0,Female,38,White,No,Rent,Yes,16 years,"$100,000 to $149,999",No,3.0,Right direction,8.0,8.0,8.0,housing cost,Car,"Walk, Public transit, Car",English
8574,2019,8.0,8.0,9.0,9.0,4.0,1.0,,,1.0,5.0,9.0,8.0,9.0,Female,33,White,No,Rent,Yes,5+ years,"$50,000 to 74,999",No,4.0,Right direction,9.0,8.0,9.0,work/school,Bike,"Walk, Bike, Public transit, Car",English
8575,2019,7.0,8.0,8.0,8.0,5.0,1.0,3.0,3.0,2.0,3.0,9.0,9.0,9.0,Female,40,White,No,Rent,No,1 year,"$75,000 to $99,999",No,6.0,Not sure,7.0,8.0,4.0,,Car,"Walk, Bike, Public transit, Car",English
8576,2019,7.0,7.0,7.0,8.0,4.0,1.0,,4.0,4.0,4.0,10.0,8.0,9.0,Female,28,White,No,Rent,No,4 years,"$75,000 to $99,999",No,7.0,Not sure,8.0,6.0,8.0,,"Walk, Public transit, Car","Walk, Public transit, Car",English
8577,2019,8.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,Male,65,White,No,Own,No,,"$75,000 to $99,999",No,1.0,Right direction,1.0,3.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
8578,2019,8.0,7.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,Male,65,White,No,Own,No,,"$75,000 to $99,999",No,1.0,Right direction,1.0,3.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
8579,2019,7.0,7.0,8.0,8.0,4.0,2.0,3.0,3.0,3.0,5.0,8.0,7.0,7.0,Female,60,White,No,Own,No,14 years,,No,3.0,Right direction,3.0,3.0,7.0,,Public transit,"Walk, Bike, Public transit, Car",English
8580,2019,8.0,7.0,8.0,8.0,5.0,2.0,2.0,3.0,3.0,5.0,8.0,10.0,10.0,Female,36,Asian,Yes,,No,23 years,"$10,000 to $24,999",No,3.0,Not sure,8.0,10.0,6.0,,Car,"Walk, Bike, Public transit, Car",Cantonese
8581,2019,8.0,8.0,8.0,8.0,4.0,2.0,,3.0,3.0,4.0,9.0,5.0,5.0,Male,32,White,No,Rent,No,3 years,"$150,000 to 200,000",No,7.0,Not sure,9.0,7.0,8.0,,Car,"Walk, Public transit, Car",English
8582,2019,10.0,10.0,10.0,10.0,3.0,2.0,,5.0,5.0,4.0,9.0,9.0,9.0,Female,34,White,No,Rent,Yes,about 4 years,"$75,000 to $99,999",Yes,7.0,Not sure,8.0,8.0,3.0,money,"Walk, Public transit",Public transit,English
8583,2019,5.0,4.0,7.0,7.0,5.0,3.0,3.0,3.0,4.0,5.0,6.0,10.0,9.0,Female,31,White,No,Rent,No,5 years,"$25,000 to $49,999",No,3.0,Right direction,3.0,8.0,5.0,"maybe, cost of housing",Public transit,"Walk, Public transit, Car",English
8584,2019,8.0,7.0,8.0,9.0,4.0,1.0,3.0,5.0,2.0,4.0,7.0,7.0,6.0,Male,35,White,Yes,Rent,Yes,5+ years,"$100,000 to $149,999",No,6.0,Not sure,5.0,7.0,4.0,housing cost,Bike,"Walk, Bike, Car",English/French
8585,2019,10.0,8.0,10.0,10.0,4.0,2.0,3.0,4.0,5.0,5.0,8.0,9.0,10.0,Female,23,White,No,Rent,No,1 year,"$75,000 to $99,999",No,1.0,Not sure,10.0,10.0,4.0,,Car,"Walk, Public transit, Car",English
8586,2019,7.0,8.0,6.0,5.0,4.0,2.0,,2.0,1.0,4.0,8.0,7.0,5.0,Non999binary Trans,32,White,No,Rent,Yes,3+ years,"$25,000 to $49,999",No,3.0,Not sure,6.0,8.0,9.0,I won't be able to afford it.,Walk,"Walk, Car",English
8587,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,1.0,5.0,,,10.0,Female,,White,No,Own,No,,,No,7.0,Right direction,,10.0,10.0,,Car,"Walk, Car",English
8588,2019,7.0,7.0,8.0,6.0,5.0,3.0,4.0,5.0,4.0,4.0,,9.0,4.0,Female,98,White,No,,No,25 years,"Less than $10,000",No,5.0,Not sure,10.0,1.0,10.0,,,Walk,English
8589,2019,9.0,9.0,4.0,2.0,3.0,1.0,,3.0,1.0,2.0,6.0,1.0,5.0,Female,48,White,No,Rent,Yes,25 years,"$75,000 to $99,999",,2.0,Wrong track,2.0,1.0,9.0,can't afford it,"Walk, Car",Walk,English
8590,2019,1.0,1.0,5.0,5.0,3.0,1.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,Female,62,White,No,Rent,No,62 years,"$25,000 to $49,999",No,3.0,Wrong track,6.0,5.0,5.0,,"Walk, Public transit","Walk, Car",English
8591,2019,9.0,8.0,8.0,8.0,5.0,1.0,3.0,3.0,3.0,4.0,8.0,8.0,9.0,Female,38,Hispanic/Latino,Yes,Own,No,11 years,"$100,000 to $149,999",No,4.0,Right direction,7.0,7.0,7.0,,Public transit,"Walk, Public transit, Car",Spanish
8592,2019,7.0,5.0,8.0,9.0,4.0,2.0,3.0,3.0,4.0,5.0,8.0,10.0,10.0,Male,35,White,Yes,Own,,8 years,"$100,000 to $149,999",No,4.0,Right direction,8.0,4.0,9.0,,Car,"Walk, Public transit, Car",Spanish
8593,2019,8.0,8.0,6.0,7.0,3.0,2.0,3.0,3.0,2.0,5.0,7.0,9.0,9.0,Female,22,,No,Rent,Yes,9 months,"$100,000 to $149,999",No,6.0,Not sure,6.0,10.0,4.0,cost of rent,Car,Public transit,English
8594,2019,8.0,8.0,7.0,8.0,3.0,1.0,,,3.0,4.0,9.0,9.0,9.0,Female,36,Asian,No,Rent,No,4 years,"$75,000 to $99,999",No,2.0,Right direction,8.0,10.0,9.0,4 years,Walk,"Walk, Public transit",English
8595,2019,8.0,7.0,10.0,7.0,5.0,1.0,,4.0,5.0,5.0,8.0,7.0,9.0,Female,27,White,No,Own,No,3 years,"$50,000 to 74,999",No,5.0,Right direction,8.0,8.0,10.0,,Public transit,"Walk, Public transit, Car",English
8596,2019,10.0,7.0,10.0,10.0,3.0,2.0,,4.0,2.0,4.0,10.0,8.0,8.0,Male,61,White,No,Own,No,4.5 years,"$150,000 to 200,000",No,1.0,Right direction,6.0,10.0,9.0,,Car,"Public transit, Car",English
8597,2019,10.0,10.0,10.0,10.0,5.0,4.0,4.0,4.0,3.0,4.0,10.0,10.0,10.0,Male,54,White,No,Own,No,32 years,"$100,000 to $149,999",No,1.0,Right direction,8.0,9.0,10.0,,Car,"Walk, Car",English
8598,2019,7.0,7.0,9.0,8.0,4.0,3.0,3.0,4.0,4.0,4.0,8.0,7.0,8.0,Male,60,"Asian, White",No,Own,No,50 years,,No,6.0,Wrong track,8.0,9.0,10.0,,Car,"Walk, Public transit, Car",English
8599,2019,8.0,8.0,8.0,9.0,4.0,2.0,3.0,4.0,4.0,5.0,8.0,8.0,9.0,Female,31,White,No,Rent,Yes,7 years,"$50,000 to 74,999",No,4.0,Right direction,7.0,7.0,10.0,Buy own house,Car,Car,English
8600,2019,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,Male,55,White,Yes,,Yes,30 years,,No,3.0,Wrong track,2.0,2.0,3.0,,Car,"Walk, Car",
8601,2019,4.0,7.0,9.0,9.0,4.0,1.0,,4.0,3.0,5.0,8.0,10.0,8.0,Female,,White,No,Rent,No,2.5 years,"$50,000 to 74,999",No,2.0,Right direction,7.0,7.0,6.0,,Walk,"Walk, Public transit, Car",English
8602,2019,9.0,8.0,9.0,8.0,5.0,2.0,,4.0,5.0,,8.0,9.0,9.0,Male,23,White,No,Rent,No,1 year,"$100,000 to $149,999",No,2.0,Not sure,8.0,9.0,9.0,,Walk,"Walk, Bike, Public transit",English
